DATE,CCNSA
1967-01-07,1594000.0
1967-01-14,1563000.0
1967-01-21,1551000.0
1967-01-28,1533000.0
1967-02-04,1534000.0
1967-02-11,1557000.0
1967-02-18,1579000.0
1967-02-25,1625000.0
1967-03-04,1621000.0
1967-03-11,1577000.0
1967-03-18,1525000.0
1967-03-25,1505000.0
1967-04-01,1470000.0
1967-04-08,1410000.0
1967-04-15,1386000.0
1967-04-22,1342000.0
1967-04-29,1302000.0
1967-05-06,1242000.0
1967-05-13,1169000.0
1967-05-20,1129000.0
1967-05-27,1062000.0
1967-06-03,1085000.0
1967-06-10,1038000.0
1967-06-17,1023000.0
1967-06-24,1008000.0
1967-07-01,980000.0
1967-07-08,1139000.0
1967-07-15,1212000.0
1967-07-22,1184000.0
1967-07-29,1205000.0
1967-08-05,1174000.0
1967-08-12,1132000.0
1967-08-19,1064000.0
1967-08-26,994000.0
1967-09-02,931000.0
1967-09-09,938000.0
1967-09-16,891000.0
1967-09-23,878000.0
1967-09-30,860000.0
1967-10-07,859000.0
1967-10-14,901000.0
1967-10-21,891000.0
1967-10-28,893000.0
1967-11-04,920000.0
1967-11-11,951000.0
1967-11-18,952000.0
1967-11-25,1062000.0
1967-12-02,1089000.0
1967-12-09,1127000.0
1967-12-16,1201000.0
1967-12-23,1260000.0
1967-12-30,1484000.0
1968-01-06,1618000.0
1968-01-13,1647000.0
1968-01-20,1649000.0
1968-01-27,1602000.0
1968-02-03,1591000.0
1968-02-10,1572000.0
1968-02-17,1541000.0
1968-02-24,1575000.0
1968-03-02,1513000.0
1968-03-09,1469000.0
1968-03-16,1421000.0
1968-03-23,1358000.0
1968-03-30,1288000.0
1968-04-06,1202000.0
1968-04-13,1174000.0
1968-04-20,1123000.0
1968-04-27,1112000.0
1968-05-04,1040000.0
1968-05-11,1006000.0
1968-05-18,966000.0
1968-05-25,923000.0
1968-06-01,916000.0
1968-06-08,921000.0
1968-06-15,883000.0
1968-06-22,872000.0
1968-06-29,858000.0
1968-07-06,982000.0
1968-07-13,1022000.0
1968-07-20,975000.0
1968-07-27,975000.0
1968-08-03,1012000.0
1968-08-10,1021000.0
1968-08-17,994000.0
1968-08-24,935000.0
1968-08-31,845000.0
1968-09-07,836000.0
1968-09-14,805000.0
1968-09-21,786000.0
1968-09-28,785000.0
1968-10-05,788000.0
1968-10-12,790000.0
1968-10-19,791000.0
1968-10-26,797000.0
1968-11-02,804000.0
1968-11-09,839000.0
1968-11-16,909000.0
1968-11-23,922000.0
1968-11-30,1002000.0
1968-12-07,1033000.0
1968-12-14,1074000.0
1968-12-21,1083000.0
1968-12-28,1352000.0
1969-01-04,1532000.0
1969-01-11,1509000.0
1969-01-18,1469000.0
1969-01-25,1474000.0
1969-02-01,1487000.0
1969-02-08,1440000.0
1969-02-15,1498000.0
1969-02-22,1461000.0
1969-03-01,1437000.0
1969-03-08,1400000.0
1969-03-15,1342000.0
1969-03-22,1279000.0
1969-03-29,1200000.0
1969-04-05,1197000.0
1969-04-12,1145000.0
1969-04-19,1089000.0
1969-04-26,1019000.0
1969-05-03,974000.0
1969-05-10,945000.0
1969-05-17,916000.0
1969-05-24,883000.0
1969-05-31,855000.0
1969-06-07,848000.0
1969-06-14,844000.0
1969-06-21,843000.0
1969-06-28,854000.0
1969-07-05,949000.0
1969-07-12,1033000.0
1969-07-19,1012000.0
1969-07-26,1041000.0
1969-08-02,1061000.0
1969-08-09,1023000.0
1969-08-16,962000.0
1969-08-23,912000.0
1969-08-30,870000.0
1969-09-06,872000.0
1969-09-13,848000.0
1969-09-20,823000.0
1969-09-27,821000.0
1969-10-04,830000.0
1969-10-11,832000.0
1969-10-18,864000.0
1969-10-25,879000.0
1969-11-01,902000.0
1969-11-08,935000.0
1969-11-15,1007000.0
1969-11-22,1025000.0
1969-11-29,1152000.0
1969-12-06,1193000.0
1969-12-13,1251000.0
1969-12-20,1273000.0
1969-12-27,1534000.0
1970-01-03,1787000.0
1970-01-10,1835000.0
1970-01-17,1848000.0
1970-01-24,1872000.0
1970-01-31,1860000.0
1970-02-07,1831000.0
1970-02-14,1924000.0
1970-02-21,1869000.0
1970-02-28,1869000.0
1970-03-07,1833000.0
1970-03-14,1808000.0
1970-03-21,1788000.0
1970-03-28,1775000.0
1970-04-04,1762000.0
1970-04-11,1739000.0
1970-04-18,1767000.0
1970-04-25,1805000.0
1970-05-02,1774000.0
1970-05-09,1738000.0
1970-05-16,1689000.0
1970-05-23,1639000.0
1970-05-30,1579000.0
1970-06-06,1582000.0
1970-06-13,1574000.0
1970-06-20,1578000.0
1970-06-27,1579000.0
1970-07-04,1628000.0
1970-07-11,1759000.0
1970-07-18,1774000.0
1970-07-25,1801000.0
1970-08-01,1790000.0
1970-08-08,1767000.0
1970-08-15,1748000.0
1970-08-22,1706000.0
1970-08-29,1646000.0
1970-09-05,1577000.0
1970-09-12,1643000.0
1970-09-19,1585000.0
1970-09-26,1597000.0
1970-10-03,1640000.0
1970-10-10,1672000.0
1970-10-17,1728000.0
1970-10-24,1758000.0
1970-10-31,1773000.0
1970-11-07,1854000.0
1970-11-14,2007000.0
1970-11-21,1980000.0
1970-11-28,2186000.0
1970-12-05,2214000.0
1970-12-12,2223000.0
1970-12-19,2254000.0
1970-12-26,2446000.0
1971-01-02,2757000.0
1971-01-09,2829000.0
1971-01-16,2798000.0
1971-01-23,2794000.0
1971-01-30,2781000.0
1971-02-06,2761000.0
1971-02-13,2744000.0
1971-02-20,2782000.0
1971-02-27,2717000.0
1971-03-06,2703000.0
1971-03-13,2634000.0
1971-03-20,2561000.0
1971-03-27,2505000.0
1971-04-03,2406000.0
1971-04-10,2374000.0
1971-04-17,2323000.0
1971-04-24,2226000.0
1971-05-01,2144000.0
1971-05-08,2077000.0
1971-05-15,2030000.0
1971-05-22,1989000.0
1971-05-29,1918000.0
1971-06-05,1947000.0
1971-06-12,1902000.0
1971-06-19,1883000.0
1971-06-26,1870000.0
1971-07-03,1846000.0
1971-07-10,2006000.0
1971-07-17,1979000.0
1971-07-24,1997000.0
1971-07-31,2020000.0
1971-08-07,2015000.0
1971-08-14,1985000.0
1971-08-21,1895000.0
1971-08-28,1817000.0
1971-09-04,1756000.0
1971-09-11,1801000.0
1971-09-18,1733000.0
1971-09-25,1713000.0
1971-10-02,1690000.0
1971-10-09,1692000.0
1971-10-16,1724000.0
1971-10-23,1693000.0
1971-10-30,1746000.0
1971-11-06,1787000.0
1971-11-13,1828000.0
1971-11-20,1814000.0
1971-11-27,2015000.0
1971-12-04,2053000.0
1971-12-11,2110000.0
1971-12-18,2147000.0
1971-12-25,2245000.0
1972-01-01,2485000.0
1972-01-08,2529000.0
1972-01-15,2527000.0
1972-01-22,2516000.0
1972-01-29,2529000.0
1972-02-05,2506000.0
1972-02-12,2551000.0
1972-02-19,2470000.0
1972-02-26,2474000.0
1972-03-04,2413000.0
1972-03-11,2360000.0
1972-03-18,2298000.0
1972-03-25,2203000.0
1972-04-01,2176000.0
1972-04-08,2116000.0
1972-04-15,2048000.0
1972-04-22,1966000.0
1972-04-29,1890000.0
1972-05-06,1836000.0
1972-05-13,1770000.0
1972-05-20,1731000.0
1972-05-27,1664000.0
1972-06-03,1673000.0
1972-06-10,1637000.0
1972-06-17,1619000.0
1972-06-24,1633000.0
1972-07-01,1645000.0
1972-07-08,1834000.0
1972-07-15,1848000.0
1972-07-22,1835000.0
1972-07-29,1796000.0
1972-08-05,1705000.0
1972-08-12,1633000.0
1972-08-19,1554000.0
1972-08-26,1500000.0
1972-09-02,1433000.0
1972-09-09,1447000.0
1972-09-16,1388000.0
1972-09-23,1369000.0
1972-09-30,1340000.0
1972-10-07,1330000.0
1972-10-14,1366000.0
1972-10-21,1342000.0
1972-10-28,1383000.0
1972-11-04,1377000.0
1972-11-11,1457000.0
1972-11-18,1445000.0
1972-11-25,1620000.0
1972-12-02,1607000.0
1972-12-09,1678000.0
1972-12-16,1789000.0
1972-12-23,1759000.0
1972-12-30,2026000.0
1973-01-06,2121000.0
1973-01-13,2170000.0
1973-01-20,2122000.0
1973-01-27,2111000.0
1973-02-03,2079000.0
1973-02-10,2063000.0
1973-02-17,2061000.0
1973-02-24,2081000.0
1973-03-03,2018000.0
1973-03-10,1977000.0
1973-03-17,1924000.0
1973-03-24,1855000.0
1973-03-31,1790000.0
1973-04-07,1742000.0
1973-04-14,1684000.0
1973-04-21,1681000.0
1973-04-28,1595000.0
1973-05-05,1539000.0
1973-05-12,1497000.0
1973-05-19,1465000.0
1973-05-26,1407000.0
1973-06-02,1426000.0
1973-06-09,1391000.0
1973-06-16,1399000.0
1973-06-23,1389000.0
1973-06-30,1346000.0
1973-07-07,1494000.0
1973-07-14,1536000.0
1973-07-21,1496000.0
1973-07-28,1495000.0
1973-08-04,1501000.0
1973-08-11,1515000.0
1973-08-18,1457000.0
1973-08-25,1409000.0
1973-09-01,1325000.0
1973-09-08,1354000.0
1973-09-15,1297000.0
1973-09-22,1276000.0
1973-09-29,1270000.0
1973-10-06,1252000.0
1973-10-13,1303000.0
1973-10-20,1284000.0
1973-10-27,1332000.0
1973-11-03,1339000.0
1973-11-10,1419000.0
1973-11-17,1430000.0
1973-11-24,1600000.0
1973-12-01,1630000.0
1973-12-08,1715000.0
1973-12-15,1821000.0
1973-12-22,1872000.0
1973-12-29,2160000.0
1974-01-05,2523000.0
1974-01-12,2529000.0
1974-01-19,2618000.0
1974-01-26,2567000.0
1974-02-02,2558000.0
1974-02-09,2604000.0
1974-02-16,2656000.0
1974-02-23,2676000.0
1974-03-02,2590000.0
1974-03-09,2577000.0
1974-03-16,2533000.0
1974-03-23,2477000.0
1974-03-30,2404000.0
1974-04-06,2327000.0
1974-04-13,2274000.0
1974-04-20,2227000.0
1974-04-27,2111000.0
1974-05-04,2038000.0
1974-05-11,1977000.0
1974-05-18,1943000.0
1974-05-25,1855000.0
1974-06-01,1898000.0
1974-06-08,1854000.0
1974-06-15,1867000.0
1974-06-22,1833000.0
1974-06-29,1783000.0
1974-07-06,1994000.0
1974-07-13,2039000.0
1974-07-20,1985000.0
1974-07-27,1949000.0
1974-08-03,1971000.0
1974-08-10,1961000.0
1974-08-17,1899000.0
1974-08-24,1836000.0
1974-08-31,1763000.0
1974-09-07,1815000.0
1974-09-14,1786000.0
1974-09-21,1757000.0
1974-09-28,1772000.0
1974-10-05,1792000.0
1974-10-12,1857000.0
1974-10-19,1980000.0
1974-10-26,2005000.0
1974-11-02,2104000.0
1974-11-09,2229000.0
1974-11-16,2437000.0
1974-11-23,2437000.0
1974-11-30,2973000.0
1974-12-07,3152000.0
1974-12-14,3354000.0
1974-12-21,3322000.0
1974-12-28,3951000.0
1975-01-04,4603000.0
1975-01-11,4582000.0
1975-01-18,4769000.0
1975-01-25,4871000.0
1975-02-01,4874000.0
1975-02-08,4995000.0
1975-02-15,5037000.0
1975-02-22,5229000.0
1975-03-01,5173000.0
1975-03-08,5206000.0
1975-03-15,5141000.0
1975-03-22,5021000.0
1975-03-29,5020000.0
1975-04-05,4959000.0
1975-04-12,4867000.0
1975-04-19,4783000.0
1975-04-26,4657000.0
1975-05-03,4559000.0
1975-05-10,4439000.0
1975-05-17,4339000.0
1975-05-24,4039000.0
1975-05-31,4195000.0
1975-06-07,4048000.0
1975-06-14,4033000.0
1975-06-21,3904000.0
1975-06-28,3525000.0
1975-07-05,3859000.0
1975-07-12,3906000.0
1975-07-19,3998000.0
1975-07-26,3801000.0
1975-08-02,3708000.0
1975-08-09,3655000.0
1975-08-16,3476000.0
1975-08-23,3366000.0
1975-08-30,3134000.0
1975-09-06,3182000.0
1975-09-13,3092000.0
1975-09-20,3025000.0
1975-09-27,2985000.0
1975-10-04,2964000.0
1975-10-11,2840000.0
1975-10-18,2962000.0
1975-10-25,2926000.0
1975-11-01,2920000.0
1975-11-08,2902000.0
1975-11-15,3090000.0
1975-11-22,2905000.0
1975-11-29,3285000.0
1975-12-06,3287000.0
1975-12-13,3314000.0
1975-12-20,3134000.0
1975-12-27,3485000.0
1976-01-03,4111000.0
1976-01-10,3964000.0
1976-01-17,3892000.0
1976-01-24,3871000.0
1976-01-31,3780000.0
1976-02-07,3756000.0
1976-02-14,3737000.0
1976-02-21,3755000.0
1976-02-28,3640000.0
1976-03-06,3599000.0
1976-03-13,3485000.0
1976-03-20,3399000.0
1976-03-27,3276000.0
1976-04-03,3198000.0
1976-04-10,3090000.0
1976-04-17,3053000.0
1976-04-24,2977000.0
1976-05-01,2902000.0
1976-05-08,2839000.0
1976-05-15,2776000.0
1976-05-22,2704000.0
1976-05-29,2584000.0
1976-06-05,2694000.0
1976-06-12,2628000.0
1976-06-19,2655000.0
1976-06-26,2627000.0
1976-07-03,2600000.0
1976-07-10,2878000.0
1976-07-17,2895000.0
1976-07-24,2848000.0
1976-07-31,2797000.0
1976-08-07,2769000.0
1976-08-14,2701000.0
1976-08-21,2621000.0
1976-08-28,2587000.0
1976-09-04,2412000.0
1976-09-11,2538000.0
1976-09-18,2443000.0
1976-09-25,2443000.0
1976-10-02,2412000.0
1976-10-09,2388000.0
1976-10-16,2491000.0
1976-10-23,2480000.0
1976-10-30,2515000.0
1976-11-06,2513000.0
1976-11-13,2690000.0
1976-11-20,2574000.0
1976-11-27,2901000.0
1976-12-04,2936000.0
1976-12-11,3005000.0
1976-12-18,2915000.0
1976-12-25,3047000.0
1977-01-01,3529000.0
1977-01-08,3542000.0
1977-01-15,3582000.0
1977-01-22,3679000.0
1977-01-29,3721000.0
1977-02-05,3781000.0
1977-02-12,3744000.0
1977-02-19,3576000.0
1977-02-26,3564000.0
1977-03-05,3395000.0
1977-03-12,3314000.0
1977-03-19,3173000.0
1977-03-26,3050000.0
1977-04-02,2930000.0
1977-04-09,2907000.0
1977-04-16,2790000.0
1977-04-23,2693000.0
1977-04-30,2584000.0
1977-05-07,2505000.0
1977-05-14,2463000.0
1977-05-21,2408000.0
1977-05-28,2291000.0
1977-06-04,2389000.0
1977-06-11,2302000.0
1977-06-18,2307000.0
1977-06-25,2265000.0
1977-07-02,2215000.0
1977-07-09,2467000.0
1977-07-16,2519000.0
1977-07-23,2468000.0
1977-07-30,2455000.0
1977-08-06,2439000.0
1977-08-13,2406000.0
1977-08-20,2336000.0
1977-08-27,2241000.0
1977-09-03,2096000.0
1977-09-10,2181000.0
1977-09-17,2089000.0
1977-09-24,2058000.0
1977-10-01,2023000.0
1977-10-08,1984000.0
1977-10-15,2096000.0
1977-10-22,2076000.0
1977-10-29,2126000.0
1977-11-05,2080000.0
1977-11-12,2261000.0
1977-11-19,2131000.0
1977-11-26,2483000.0
1977-12-03,2446000.0
1977-12-10,2540000.0
1977-12-17,2571000.0
1977-12-24,2594000.0
1977-12-31,2949000.0
1978-01-07,3167000.0
1978-01-14,3053000.0
1978-01-21,3243000.0
1978-01-28,3321000.0
1978-02-04,3143000.0
1978-02-11,3391000.0
1978-02-18,3261000.0
1978-02-25,3294000.0
1978-03-04,3150000.0
1978-03-11,3063000.0
1978-03-18,2897000.0
1978-03-25,2812000.0
1978-04-01,2683000.0
1978-04-08,2548000.0
1978-04-15,2420000.0
1978-04-22,2324000.0
1978-04-29,2224000.0
1978-05-06,2151000.0
1978-05-13,2092000.0
1978-05-20,2052000.0
1978-05-27,1934000.0
1978-06-03,2012000.0
1978-06-10,1961000.0
1978-06-17,1974000.0
1978-06-24,1973000.0
1978-07-01,1918000.0
1978-07-08,2255000.0
1978-07-15,2295000.0
1978-07-22,2255000.0
1978-07-29,2248000.0
1978-08-05,2293000.0
1978-08-12,2288000.0
1978-08-19,2204000.0
1978-08-26,2098000.0
1978-09-02,1936000.0
1978-09-09,1962000.0
1978-09-16,1864000.0
1978-09-23,1831000.0
1978-09-30,1767000.0
1978-10-07,1739000.0
1978-10-14,1862000.0
1978-10-21,1819000.0
1978-10-28,1847000.0
1978-11-04,1812000.0
1978-11-11,1918000.0
1978-11-18,1854000.0
1978-11-25,2204000.0
1978-12-02,2220000.0
1978-12-09,2312000.0
1978-12-16,2360000.0
1978-12-23,2332000.0
1978-12-30,2719000.0
1979-01-06,3041000.0
1979-01-13,2980000.0
1979-01-20,3064000.0
1979-01-27,3061000.0
1979-02-03,3039000.0
1979-02-10,3018000.0
1979-02-17,3013000.0
1979-02-24,3146000.0
1979-03-03,3033000.0
1979-03-10,2900000.0
1979-03-17,2771000.0
1979-03-24,2660000.0
1979-03-31,2556000.0
1979-04-07,2504000.0
1979-04-14,2542000.0
1979-04-21,2446000.0
1979-04-28,2317000.0
1979-05-05,2195000.0
1979-05-12,2127000.0
1979-05-19,2067000.0
1979-05-26,1970000.0
1979-06-02,2052000.0
1979-06-09,1987000.0
1979-06-16,1997000.0
1979-06-23,2010000.0
1979-06-30,1958000.0
1979-07-07,2277000.0
1979-07-14,2333000.0
1979-07-21,2278000.0
1979-07-28,2298000.0
1979-08-04,2338000.0
1979-08-11,2353000.0
1979-08-18,2290000.0
1979-08-25,2219000.0
1979-09-01,2064000.0
1979-09-08,2107000.0
1979-09-15,2039000.0
1979-09-22,1987000.0
1979-09-29,1964000.0
1979-10-06,1924000.0
1979-10-13,2074000.0
1979-10-20,2059000.0
1979-10-27,2120000.0
1979-11-03,2145000.0
1979-11-10,2189000.0
1979-11-17,2201000.0
1979-11-24,2627000.0
1979-12-01,2615000.0
1979-12-08,2707000.0
1979-12-15,2756000.0
1979-12-22,2680000.0
1979-12-29,3161000.0
1980-01-05,3619000.0
1980-01-12,3498000.0
1980-01-19,3546000.0
1980-01-26,3498000.0
1980-02-02,3543000.0
1980-02-09,3492000.0
1980-02-16,3492000.0
1980-02-23,3596000.0
1980-03-01,3486000.0
1980-03-08,3475000.0
1980-03-15,3413000.0
1980-03-22,3337000.0
1980-03-29,3223000.0
1980-04-05,3245000.0
1980-04-12,3320000.0
1980-04-19,3292000.0
1980-04-26,3272000.0
1980-05-03,3241000.0
1980-05-10,3300000.0
1980-05-17,3347000.0
1980-05-24,3277000.0
1980-05-31,3489000.0
1980-06-07,3459000.0
1980-06-14,3448000.0
1980-06-21,3489000.0
1980-06-28,3384000.0
1980-07-05,3663000.0
1980-07-12,3803000.0
1980-07-19,3729000.0
1980-07-26,3635000.0
1980-08-02,3608000.0
1980-08-09,3601000.0
1980-08-16,3488000.0
1980-08-23,3366000.0
1980-08-30,3136000.0
1980-09-06,3242000.0
1980-09-13,3123000.0
1980-09-20,3063000.0
1980-09-27,2984000.0
1980-10-04,2931000.0
1980-10-11,2854000.0
1980-10-18,2939000.0
1980-10-25,2943000.0
1980-11-01,2862000.0
1980-11-08,2840000.0
1980-11-15,3027000.0
1980-11-22,2780000.0
1980-11-29,3286000.0
1980-12-06,3154000.0
1980-12-13,3241000.0
1980-12-20,2932000.0
1980-12-27,3477000.0
1981-01-03,4125000.0
1981-01-10,3930000.0
1981-01-17,3878000.0
1981-01-24,3744000.0
1981-01-31,3710000.0
1981-02-07,3593000.0
1981-02-14,3704000.0
1981-02-21,3769000.0
1981-02-28,3608000.0
1981-03-07,3550000.0
1981-03-14,3464000.0
1981-03-21,3343000.0
1981-03-28,3262000.0
1981-04-04,3147000.0
1981-04-11,3028000.0
1981-04-18,2980000.0
1981-04-25,2960000.0
1981-05-02,2862000.0
1981-05-09,2793000.0
1981-05-16,2703000.0
1981-05-23,2544000.0
1981-05-30,2691000.0
1981-06-06,2632000.0
1981-06-13,2593000.0
1981-06-20,2577000.0
1981-06-27,2552000.0
1981-07-04,2672000.0
1981-07-11,2815000.0
1981-07-18,2770000.0
1981-07-25,2718000.0
1981-08-01,2711000.0
1981-08-08,2769000.0
1981-08-15,2713000.0
1981-08-22,2625000.0
1981-08-29,2572000.0
1981-09-05,2386000.0
1981-09-12,2598000.0
1981-09-19,2484000.0
1981-09-26,2487000.0
1981-10-03,2453000.0
1981-10-10,2450000.0
1981-10-17,2633000.0
1981-10-24,2642000.0
1981-10-31,2699000.0
1981-11-07,2722000.0
1981-11-14,3077000.0
1981-11-21,2844000.0
1981-11-28,3510000.0
1981-12-05,3506000.0
1981-12-12,3549000.0
1981-12-19,3466000.0
1981-12-26,3921000.0
1982-01-02,4547000.0
1982-01-09,4334000.0
1982-01-16,4611000.0
1982-01-23,4524000.0
1982-01-30,4396000.0
1982-02-06,4383000.0
1982-02-13,4194000.0
1982-02-20,4485000.0
1982-02-27,4443000.0
1982-03-06,4385000.0
1982-03-13,4328000.0
1982-03-20,4288000.0
1982-03-27,4233000.0
1982-04-03,4104000.0
1982-04-10,4169000.0
1982-04-17,4173000.0
1982-04-24,4032000.0
1982-05-01,3880000.0
1982-05-08,3855000.0
1982-05-15,3777000.0
1982-05-22,3711000.0
1982-05-29,3557000.0
1982-06-05,3794000.0
1982-06-12,3742000.0
1982-06-19,3690000.0
1982-06-26,3685000.0
1982-07-03,3600000.0
1982-07-10,4013000.0
1982-07-17,3997000.0
1982-07-24,3927000.0
1982-07-31,3834000.0
1982-08-07,3893000.0
1982-08-14,3901000.0
1982-08-21,3834000.0
1982-08-28,3802000.0
1982-09-04,3565000.0
1982-09-11,3834000.0
1982-09-18,3701000.0
1982-09-25,3683000.0
1982-10-02,3720000.0
1982-10-09,3674000.0
1982-10-16,3899000.0
1982-10-23,3872000.0
1982-10-30,3891000.0
1982-11-06,3846000.0
1982-11-13,4221000.0
1982-11-20,3840000.0
1982-11-27,4597000.0
1982-12-04,4460000.0
1982-12-11,4475000.0
1982-12-18,4273000.0
1982-12-25,4535000.0
1983-01-01,5112000.0
1983-01-08,5017000.0
1983-01-15,4982000.0
1983-01-22,4866000.0
1983-01-29,4867000.0
1983-02-05,4718000.0
1983-02-12,4876000.0
1983-02-19,4593000.0
1983-02-26,4869000.0
1983-03-05,4620000.0
1983-03-12,4568000.0
1983-03-19,4387000.0
1983-03-26,4262000.0
1983-04-02,4164000.0
1983-04-09,4120000.0
1983-04-16,3945000.0
1983-04-23,3848000.0
1983-04-30,3658000.0
1983-05-07,3582000.0
1983-05-14,3451000.0
1983-05-21,3369000.0
1983-05-28,3071000.0
1983-06-04,3291000.0
1983-06-11,3120000.0
1983-06-18,3101000.0
1983-06-25,3054000.0
1983-07-02,2785000.0
1983-07-09,3208000.0
1983-07-16,3117000.0
1983-07-23,2982000.0
1983-07-30,2943000.0
1983-08-06,2886000.0
1983-08-13,2858000.0
1983-08-20,2782000.0
1983-08-27,2715000.0
1983-09-03,2474000.0
1983-09-10,2596000.0
1983-09-17,2461000.0
1983-09-24,2399000.0
1983-10-01,2332000.0
1983-10-08,2263000.0
1983-10-15,2435000.0
1983-10-22,2360000.0
1983-10-29,2405000.0
1983-11-05,2203000.0
1983-11-12,2551000.0
1983-11-19,2313000.0
1983-11-26,2785000.0
1983-12-03,2709000.0
1983-12-10,2710000.0
1983-12-17,2762000.0
1983-12-24,2704000.0
1983-12-31,3080000.0
1984-01-07,3397000.0
1984-01-14,3195000.0
1984-01-21,3239000.0
1984-01-28,3210000.0
1984-02-04,3134000.0
1984-02-11,3078000.0
1984-02-18,2958000.0
1984-02-25,3111000.0
1984-03-03,3008000.0
1984-03-10,2946000.0
1984-03-17,2875000.0
1984-03-24,2779000.0
1984-03-31,2707000.0
1984-04-07,2622000.0
1984-04-14,2558000.0
1984-04-21,2491000.0
1984-04-28,2425000.0
1984-05-05,2338000.0
1984-05-12,2284000.0
1984-05-19,2213000.0
1984-05-26,2054000.0
1984-06-02,2212000.0
1984-06-09,2161000.0
1984-06-16,2140000.0
1984-06-23,2115000.0
1984-06-30,2005000.0
1984-07-07,2343000.0
1984-07-14,2334000.0
1984-07-21,2231000.0
1984-07-28,2203000.0
1984-08-04,2194000.0
1984-08-11,2208000.0
1984-08-18,2169000.0
1984-08-25,2142000.0
1984-09-01,1960000.0
1984-09-08,2120000.0
1984-09-15,2017000.0
1984-09-22,1976000.0
1984-09-29,1980000.0
1984-10-06,1912000.0
1984-10-13,2077000.0
1984-10-20,2094000.0
1984-10-27,2151000.0
1984-11-03,2159000.0
1984-11-10,2188000.0
1984-11-17,2105000.0
1984-11-24,2658000.0
1984-12-01,2547000.0
1984-12-08,2584000.0
1984-12-15,2644000.0
1984-12-22,2393000.0
1984-12-29,2997000.0
1985-01-05,3428000.0
1985-01-12,3214000.0
1985-01-19,3174000.0
1985-01-26,3254000.0
1985-02-02,3287000.0
1985-02-09,3213000.0
1985-02-16,3211000.0
